class_id,class_name,confidence,x1,y1,x2,y2,width,height,center_x,center_y
14,gClef,0.9608333110809326,246.9978790283203,396.18963623046875,302.9242248535156,542.7487182617188,55.92634582519531,146.55908203125,274.96105194091797,469.46917724609375
0,noteheadBlack,0.9425478577613831,1517.8575439453125,413.9605407714844,1545.7291259765625,437.7399597167969,27.87158203125,23.7794189453125,1531.7933349609375,425.8502502441406
0,noteheadBlack,0.9425162672996521,1248.75244140625,444.5713195800781,1276.702880859375,468.8916015625,27.950439453125,24.320281982421875,1262.7276611328125,456.73146057128906
0,noteheadBlack,0.9423377513885498,579.7630004882812,413.3606262207031,608.0882568359375,438.00054931640625,28.32525634765625,24.639923095703125,593.9256286621094,425.6805877685547
0,noteheadBlack,0.9421286582946777,408.67779541015625,393.13568115234375,436.758056640625,417.1795349121094,28.08026123046875,24.043853759765625,422.7179260253906,405.15760803222656
0,noteheadBlack,0.9399064779281616,1517.71044921875,444.7406921386719,1545.6181640625,468.83392333984375,27.90771484375,24.093231201171875,1531.664306640625,456.7873077392578
0,noteheadBlack,0.9385477900505066,732.9743041992188,454.8244934082031,761.2763061523438,479.05322265625,28.302001953125,24.228729248046875,747.1253051757812,466.93885803222656
0,noteheadBlack,0.9383541345596313,733.108642578125,413.4714660644531,761.257568359375,438.080322265625,28.14892578125,24.608856201171875,747.18310546875,425.77589416503906
0,noteheadBlack,0.936615526676178,1248.5355224609375,465.8936767578125,1276.70654296875,490.018798828125,28.1710205078125,24.1251220703125,1262.6210327148438,477.95623779296875
0,noteheadBlack,0.9365183115005493,900.3583984375,465.544677734375,928.7046508789062,489.26605224609375,28.34625244140625,23.72137451171875,914.5315246582031,477.4053649902344
0,noteheadBlack,0.9337422847747803,709.030029296875,424.2314147949219,736.4053955078125,447.9686584472656,27.3753662109375,23.73724365234375,722.7177124023438,436.10003662109375
0,noteheadBlack,0.9336302280426025,2212.84619140625,403.4638671875,2240.33837890625,427.3691101074219,27.4921875,23.905242919921875,2226.59228515625,415.41648864746094
0,noteheadBlack,0.9329891204833984,1050.2176513671875,382.482421875,1078.7415771484375,406.71173095703125,28.52392578125,24.22930908203125,1064.4796142578125,394.5970764160156
0,noteheadBlack,0.9328451156616211,1050.373291015625,434.8030090332031,1078.348388671875,458.490966796875,27.97509765625,23.687957763671875,1064.36083984375,446.64698791503906
0,noteheadBlack,0.9323903918266296,1872.36279296875,475.7007751464844,1900.432861328125,499.2308349609375,28.070068359375,23.530059814453125,1886.3978271484375,487.46580505371094
0,noteheadBlack,0.9323689937591553,1847.331787109375,516.8114013671875,1875.48974609375,540.9393920898438,28.157958984375,24.12799072265625,1861.4107666015625,528.8753967285156
0,noteheadBlack,0.931756854057312,579.7958984375,444.7168273925781,607.93212890625,468.9120788574219,28.13623046875,24.19525146484375,593.864013671875,456.814453125
0,noteheadBlack,0.9309659004211426,1672.9366455078125,455.0363464355469,1701.004638671875,479.3677673339844,28.0679931640625,24.3314208984375,1686.9706420898438,467.2020568847656
0,noteheadBlack,0.930343508720398,875.2107543945312,476.02734375,903.3309326171875,500.0238952636719,28.12017822265625,23.996551513671875,889.2708435058594,488.02561950683594
0,noteheadBlack,0.9302758574485779,2187.5546875,413.6357727050781,2214.811767578125,437.1806945800781,27.257080078125,23.544921875,2201.1832275390625,425.4082336425781
0,noteheadBlack,0.9301027655601501,1050.335205078125,414.0708312988281,1078.7236328125,437.9507751464844,28.388427734375,23.87994384765625,1064.5294189453125,426.01080322265625
0,noteheadBlack,0.9296762347221375,1673.081298828125,414.0225524902344,1700.8740234375,437.7851257324219,27.792724609375,23.7625732421875,1686.9776611328125,425.9038391113281
0,noteheadBlack,0.9295572638511658,1673.0111083984375,434.654052734375,1700.8953857421875,458.2491149902344,27.88427734375,23.595062255859375,1686.9532470703125,446.4515838623047
0,noteheadBlack,0.9283473491668701,409.3134765625,455.32940673828125,436.9200439453125,479.21136474609375,27.6065673828125,23.8819580078125,423.11676025390625,467.2703857421875
0,noteheadBlack,0.9279154539108276,2034.48876953125,413.7080078125,2062.46728515625,437.6371765136719,27.978515625,23.929168701171875,2048.47802734375,425.67259216308594
6,accidentalSharp,0.9268821477890015,1024.605712890625,365.690673828125,1045.61083984375,425.05157470703125,21.005126953125,59.36090087890625,1035.1082763671875,395.3711242675781
0,noteheadBlack,0.9264443516731262,1424.775146484375,496.5543212890625,1452.7469482421875,520.569580078125,27.9718017578125,24.0152587890625,1438.7610473632812,508.56195068359375
5,accidentalFlat,0.9263016581535339,851.8336791992188,450.7879943847656,870.7468872070312,503.34100341796875,18.9132080078125,52.553009033203125,861.290283203125,477.0644989013672
6,accidentalSharp,0.926182210445404,1821.68212890625,457.6042175292969,1842.7650146484375,517.5399169921875,21.0828857421875,59.935699462890625,1832.2235717773438,487.5720672607422
6,accidentalSharp,0.9259941577911377,382.7381286621094,375.60565185546875,403.71832275390625,435.1539611816406,20.980194091796875,59.548309326171875,393.2282257080078,405.3798065185547
0,noteheadBlack,0.9255138039588928,1517.9295654296875,382.4617004394531,1545.8494873046875,406.2057800292969,27.919921875,23.74407958984375,1531.8895263671875,394.333740234375
6,accidentalSharp,0.9251847863197327,684.9280395507812,396.4056701660156,705.4674682617188,455.32489013671875,20.5394287109375,58.919219970703125,695.19775390625,425.8652801513672
0,noteheadBlack,0.9241056442260742,875.0571899414062,527.5714721679688,902.9266357421875,551.7832641601562,27.86944580078125,24.2117919921875,888.9919128417969,539.6773681640625
0,noteheadBlack,0.9237608909606934,555.2249145507812,424.5596923828125,582.23583984375,447.6822509765625,27.01092529296875,23.12255859375,568.7303771972656,436.1209716796875
